DeliveryCustomerAccountKey,MovementDateKey,DispensedWeight,last_order_date,0,MovementDateKey_pred,Error
992524526,2019-08-14,77.3,2019-07-11,56.52529529099999,2019-12-28,26.875426531694707
992524526,2019-08-14,77.3,2019-07-11,75.90516715599999,2020-02-19,1.8044409366106169
992524526,2019-09-04,54.5,2019-08-14,83.94973181200001,2019-08-14,-54.03620515963304
992524526,2019-09-04,54.5,2019-08-14,44.950397130000006,2019-09-04,17.52220710091742
992524526,2019-09-04,54.5,2019-08-14,61.80988443500001,2019-10-09,-13.412631990825703
992524526,2019-09-04,54.5,2019-08-14,60.54456253500002,2019-11-13,-11.090940431192694
992524526,2019-09-04,54.5,2019-08-14,56.52529529099999,2019-12-28,-3.7161381486238385
992524526,2019-09-04,54.5,2019-08-14,75.90516715599999,2020-02-19,-39.275536066055025
992524526,2019-10-09,72.3,2019-09-04,83.94973181200001,2019-08-14,-16.113045383125883
992524526,2019-10-09,72.3,2019-09-04,44.950397130000006,2019-09-04,37.82794311203318
992524526,2019-10-09,72.3,2019-09-04,61.80988443500001,2019-10-09,14.50915015905946
992524526,2019-10-09,72.3,2019-09-04,60.54456253500002,2019-11-13,16.2592496058091
992524526,2019-10-09,72.3,2019-09-04,56.52529529099999,2019-12-28,21.81840208713694
992524526,2019-10-09,72.3,2019-09-04,75.90516715599999,2020-02-19,-4.986399939142452
992524526,2019-11-13,55.2,2019-10-09,83.94973181200001,2019-08-14,-52.08284748550726
992524526,2019-11-13,55.2,2019-10-09,44.950397130000006,2019-09-04,18.568121141304342
992524526,2019-11-13,55.2,2019-10-09,61.80988443500001,2019-10-09,-11.97442832427537
992524526,2019-11-13,55.2,2019-10-09,60.54456253500002,2019-11-13,-9.68217850543481
992524526,2019-11-13,55.2,2019-10-09,56.52529529099999,2019-12-28,-2.400897266304328
992524526,2019-11-13,55.2,2019-10-09,75.90516715599999,2020-02-19,-37.50936078985505
992524526,2019-12-28,52.8,2019-11-13,83.94973181200001,2019-08-14,-58.99570418939397
992524526,2019-12-28,52.8,2019-11-13,44.950397130000006,2019-09-04,14.86667210227271
992524526,2019-12-28,52.8,2019-11-13,61.80988443500001,2019-10-09,-17.0641750662879
992524526,2019-12-28,52.8,2019-11-13,60.54456253500002,2019-11-13,-14.667732073863679
992524526,2019-12-28,52.8,2019-11-13,56.52529529099999,2019-12-28,-7.055483505681809
992524526,2019-12-28,52.8,2019-11-13,75.90516715599999,2020-02-19,-43.75978628030302
992524526,2020-02-19,51.0,2019-12-28,83.94973181200001,2019-08-14,-64.6073172784314
992524526,2020-02-19,51.0,2019-12-28,44.950397130000006,2019-09-04,11.861966411764694
992524526,2020-02-19,51.0,2019-12-28,61.80988443500001,2019-10-09,-21.19585183333335
992524526,2020-02-19,51.0,2019-12-28,60.54456253500002,2019-11-13,-18.714828500000035
992524526,2020-02-19,51.0,2019-12-28,56.52529529099999,2019-12-28,-10.833912335294102
992524526,2020-02-19,51.0,2019-12-28,75.90516715599999,2020-02-19,-48.83366109019605
992626386,2019-09-12,41.4,2019-07-10,9.051215114014994,2019-09-12,78.13716156035025
992626386,2019-09-12,41.4,2019-07-10,166.84075683540297,2019-12-21,-302.9969971869637
992626386,2019-12-21,53.6,2019-09-12,9.051215114014994,2019-09-12,83.11340463803172
992626386,2019-12-21,53.6,2019-09-12,166.84075683540297,2019-12-21,-211.27006872276672
992638039,2019-08-19,64.9,2019-07-11,63.61618980899996,2019-08-19,1.978135887519327
992638039,2019-08-19,64.9,2019-07-11,46.235706587,2019-09-23,28.758541468412943
992638039,2019-08-19,64.9,2019-07-11,73.57866836500003,2019-11-04,-13.372370362095563
992638039,2019-08-19,64.9,2019-07-11,99.63664704599994,2020-01-06,-53.52333905392901
992638039,2019-08-19,64.9,2019-07-11,54.73727950599995,2020-02-24,15.659045445300546
992638039,2019-09-23,66.1,2019-08-19,63.61618980899996,2019-08-19,3.757655357034844
992638039,2019-09-23,66.1,2019-08-19,46.235706587,2019-09-23,30.05188110892586
992638039,2019-09-23,66.1,2019-08-19,73.57866836500003,2019-11-04,-11.314173018154362
992638039,2019-09-23,66.1,2019-08-19,99.63664704599994,2020-01-06,-50.73622851134636
992638039,2019-09-23,66.1,2019-08-19,54.73727950599995,2020-02-24,17.190197419062095
992638039,2019-11-04,59.7,2019-09-23,63.61618980899996,2019-08-19,-6.5597819246230475
992638039,2019-11-04,59.7,2019-09-23,46.235706587,2019-09-23,22.553255298157453
992638039,2019-11-04,59.7,2019-09-23,73.57866836500003,2019-11-04,-23.247350695142416
992638039,2019-11-04,59.7,2019-09-23,99.63664704599994,2020-01-06,-66.89555619095466
992638039,2019-11-04,59.7,2019-09-23,54.73727950599995,2020-02-24,8.31276464656625
992638039,2020-01-06,60.0,2019-11-04,63.61618980899996,2019-08-19,-6.026983014999938
992638039,2020-01-06,60.0,2019-11-04,46.235706587,2019-09-23,22.940489021666664
992638039,2020-01-06,60.0,2019-11-04,73.57866836500003,2019-11-04,-22.631113941666708
992638039,2020-01-06,60.0,2019-11-04,99.63664704599994,2020-01-06,-66.0610784099999
992638039,2020-01-06,60.0,2019-11-04,54.73727950599995,2020-02-24,8.771200823333418
